Hour,lambda,psi,Plu,PL,Ppvmx,Ppv,Pb,Ps,Pc,Pd,SOC,w1,w3,score,Benefit,CashFlow,npv
1043,0.065,0.072034,1.0,1000.0,984.4404,984.4404,15.5596,0.0,0.0,0.0,3685.5143,0,1,0.500301,-344670.0442,627847.7098,3376884.3374
1044,0.06387,0.072034,1.0,1000.0,1432.8123,1432.8123,1000.0,0.0,3111.7796,0.0,6680.291,1,1,0.499699,-344670.0442,627847.7098,3376884.3374
1045,0.06053,0.072034,1.0,1000.0,1567.6853,1567.6853,1000.0,0.0,3052.2849,0.0,9617.81,1,1,0.497922,-344670.0442,627847.7098,3376884.3374
1046,0.06026,0.072034,1.0,1000.0,1647.4763,1647.4763,0.0,647.4763,0.0,0.0,9617.81,0,0,0.497778,-344670.0442,627847.7098,3376884.3374
1047,0.06052,0.051218,1.0,1000.0,1716.5103,1716.5103,0.0,716.5103,0.0,0.0,9617.81,0,0,0.497917,-344670.0442,627847.7098,3376884.3374
1048,0.06052,0.051218,1.0,1000.0,1388.2975,1388.2975,0.0,388.2975,0.0,0.0,9617.81,0,0,0.497917,-344670.0442,627847.7098,3376884.3374
1049,0.0665,0.051218,1.0,1000.0,1140.2686,1140.2686,0.0,1000.0,0.0,1888.9552,7655.0552,0,0,0.501099,-344670.0442,627847.7098,3376884.3374
1050,0.06861,0.051218,1.0,1000.0,747.5868,747.5868,0.0,1000.0,0.0,1893.1877,5687.9025,0,0,0.502222,-344670.0442,627847.7098,3376884.3374
1051,0.08792,0.072034,1.0,1000.0,218.1736,218.1736,0.0,1000.0,0.0,1931.9126,3680.5121,0,0,0.512495,-344670.0442,627847.7098,3376884.3374
1052,0.09181,0.072034,1.0,1000.0,0.0,0.0,0.0,838.2206,0.0,1838.2206,1770.474,0,0,0.514563,-344670.0442,627847.7098,3376884.3374
1053,0.08214,0.072034,1.0,1000.0,0.0,0.0,0.0,216.7368,0.0,1216.7368,506.2005,0,0,0.50942,-344670.0442,627847.7098,3376884.3374
1054,0.07317,0.072034,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.504648,-344670.0442,627847.7098,3376884.3374
1055,0.06918,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.502525,-344670.0442,627847.7098,3376884.3374
1056,0.065,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.500301,-344670.0442,627847.7098,3376884.3374
1057,0.06063,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.500388,-344670.0442,627847.7098,3376884.3374
1058,0.05934,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1885.9363,0.0,2321.2256,1,1,0.499702,-344670.0442,627847.7098,3376884.3374
1059,0.05576,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1893.1175,0.0,4143.1619,1,1,0.497797,-344670.0442,627847.7098,3376884.3374
1060,0.05479,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1895.0632,0.0,5966.9707,1,1,0.497281,-344670.0442,627847.7098,3376884.3374
1061,0.05506,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1829.5885,0.0,7727.7667,1,1,0.497425,-344670.0442,627847.7098,3376884.3374
1062,0.05921,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1695.7637,0.0,9359.7696,1,1,0.499633,-344670.0442,627847.7098,3376884.3374
1063,0.06495,0.022821,1.0,1000.0,0.0,0.0,0.0,894.9429,0.0,1894.9429,7390.7933,0,0,0.502687,-344670.0442,627847.7098,3376884.3374
1064,0.07428,0.022821,1.0,1000.0,0.0,0.0,0.0,913.6561,0.0,1913.6561,5402.3726,0,0,0.507651,-344670.0442,627847.7098,3376884.3374
1065,0.08056,0.051218,1.0,1000.0,0.0,0.0,0.0,926.2489,0.0,1926.2489,3400.867,0,0,0.510992,-344670.0442,627847.7098,3376884.3374
1066,0.06965,0.072034,1.0,1000.0,542.5638,542.5638,0.0,1000.0,0.0,1784.5605,1546.5856,0,0,0.505188,-344670.0442,627847.7098,3376884.3374
1067,0.05987,0.072034,1.0,1000.0,1125.7944,1125.7944,1000.0,0.0,2633.4081,0.0,4080.9775,1,1,0.499984,-344670.0442,627847.7098,3376884.3374
1068,0.047,0.072034,1.0,1000.0,1589.1467,1589.1467,1000.0,0.0,3390.9209,0.0,7344.3998,1,1,0.493136,-344670.0442,627847.7098,3376884.3374
1069,0.0461,0.072034,1.0,1000.0,1762.1875,1762.1875,1000.0,0.0,2362.23,0.0,9617.81,1,1,0.492657,-344670.0442,627847.7098,3376884.3374
1070,0.0411,0.072034,1.0,1000.0,1753.3529,1753.3529,0.0,753.3529,0.0,0.0,9617.81,0,0,0.489997,-344670.0442,627847.7098,3376884.3374
1071,0.03988,0.051218,1.0,1000.0,1780.5961,1780.5961,0.0,780.5961,0.0,0.0,9617.81,0,0,0.489348,-344670.0442,627847.7098,3376884.3374
1072,0.04,0.051218,1.0,1000.0,1644.1472,1644.1472,0.0,644.1472,0.0,0.0,9617.81,0,0,0.489412,-344670.0442,627847.7098,3376884.3374
1073,0.043,0.051218,1.0,1000.0,1238.4059,1238.4059,0.0,238.4059,0.0,0.0,9617.81,0,0,0.491008,-344670.0442,627847.7098,3376884.3374
1074,0.05993,0.051218,1.0,1000.0,802.9577,802.9577,197.0423,0.0,0.0,0.0,9617.81,0,1,0.500016,-344670.0442,627847.7098,3376884.3374
1075,0.065,0.072034,1.0,1000.0,226.3328,226.3328,0.0,1000.0,0.0,1895.0431,7648.7294,0,0,0.502714,-344670.0442,627847.7098,3376884.3374
1076,0.08516,0.072034,1.0,1000.0,0.0,0.0,0.0,935.4707,0.0,1935.4707,5637.6418,0,0,0.513438,-344670.0442,627847.7098,3376884.3374
1077,0.0771,0.072034,1.0,1000.0,0.0,0.0,0.0,919.3112,0.0,1919.3112,3643.345,0,0,0.509152,-344670.0442,627847.7098,3376884.3374
1078,0.06959,0.072034,1.0,1000.0,0.0,0.0,0.0,801.9353,0.0,1801.9353,1771.0099,0,0,0.505156,-344670.0442,627847.7098,3376884.3374
1079,0.06177,0.051218,1.0,1000.0,0.0,0.0,0.0,217.2525,0.0,1217.2525,506.2005,0,0,0.500995,-344670.0442,627847.7098,3376884.3374
1080,0.05993,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.500016,-344670.0442,627847.7098,3376884.3374
1081,0.0505,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1886.9694,0.0,2322.2198,1,1,0.499428,-344670.0442,627847.7098,3376884.3374
1082,0.03988,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1908.2712,0.0,4158.74,1,1,0.493777,-344670.0442,627847.7098,3376884.3374
1083,0.03637,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1915.3106,0.0,6002.0349,1,1,0.49191,-344670.0442,627847.7098,3376884.3374
1084,0.03637,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1847.1214,0.0,7779.7045,1,1,0.49191,-344670.0442,627847.7098,3376884.3374
1085,0.0366,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1717.7565,0.0,9432.8734,1,1,0.492032,-344670.0442,627847.7098,3376884.3374
1086,0.03687,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,192.1619,0.0,9617.81,1,1,0.492176,-344670.0442,627847.7098,3376884.3374
1087,0.047,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,9617.81,0,1,0.497566,-344670.0442,627847.7098,3376884.3374
1088,0.06253,0.022821,1.0,1000.0,0.0,0.0,0.0,906.787,0.0,1906.787,7636.5267,0,0,0.505829,-344670.0442,627847.7098,3376884.3374
1089,0.06253,0.022821,1.0,1000.0,0.0,0.0,0.0,906.787,0.0,1906.787,5655.2434,0,0,0.505829,-344670.0442,627847.7098,3376884.3374
1090,0.05993,0.022821,1.0,1000.0,539.4805,539.4805,0.0,1000.0,0.0,1901.5721,3679.3788,0,0,0.504446,-344670.0442,627847.7098,3376884.3374
1091,0.05479,0.022821,1.0,1000.0,1085.2825,1085.2825,0.0,0.0,85.2825,0.0,3761.4547,1,0,0.501711,-344670.0442,627847.7098,3376884.3374
1092,0.05599,0.022821,1.0,1000.0,1428.1755,1428.1755,0.0,1000.0,0.0,1800.3939,1890.7212,0,0,0.502349,-344670.0442,627847.7098,3376884.3374
1093,0.05265,0.022821,1.0,1000.0,1674.9366,1674.9366,0.0,0.0,674.9366,0.0,2540.2802,1,0,0.500572,-344670.0442,627847.7098,3376884.3374
1094,0.04801,0.022821,1.0,1000.0,1577.125,1577.125,1000.0,0.0,3344.7683,0.0,5759.2852,1,1,0.498103,-344670.0442,627847.7098,3376884.3374
1095,0.04556,0.022821,1.0,1000.0,1662.1086,1662.1086,1000.0,0.0,3409.7213,0.0,9040.801,1,1,0.496799,-344670.0442,627847.7098,3376884.3374
1096,0.04689,0.022821,1.0,1000.0,1335.946,1335.946,263.6061,0.0,599.5521,0.0,9617.81,1,1,0.497507,-344670.0442,627847.7098,3376884.3374
1097,0.04539,0.022821,1.0,1000.0,1095.1837,1095.1837,0.0,95.1837,0.0,0.0,9617.81,0,0,0.496709,-344670.0442,627847.7098,3376884.3374
1098,0.049,0.022821,1.0,1000.0,759.4265,759.4265,240.5735,0.0,0.0,0.0,9617.81,0,1,0.49863,-344670.0442,627847.7098,3376884.3374
1099,0.0595,0.022821,1.0,1000.0,209.8914,209.8914,0.0,1000.0,0.0,1900.7096,7642.8415,0,0,0.504217,-344670.0442,627847.7098,3376884.3374
1100,0.06444,0.022821,1.0,1000.0,0.0,0.0,0.0,910.6177,0.0,1910.6177,5657.5779,0,0,0.506845,-344670.0442,627847.7098,3376884.3374
1101,0.06329,0.022821,1.0,1000.0,0.0,0.0,0.0,908.3113,0.0,1908.3113,3674.7108,0,0,0.506234,-344670.0442,627847.7098,3376884.3374
1102,0.06,0.022821,1.0,1000.0,0.0,0.0,0.0,801.7935,0.0,1801.7935,1802.523,0,0,0.504483,-344670.0442,627847.7098,3376884.3374
1103,0.0595,0.022821,1.0,1000.0,0.0,0.0,0.0,247.5808,0.0,1247.5808,506.2005,0,0,0.504217,-344670.0442,627847.7098,3376884.3374
1104,0.05568,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.502184,-344670.0442,627847.7098,3376884.3374
1105,0.05176,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.500231,-344670.0442,627847.7098,3376884.3374
1106,0.05108,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1885.3044,0.0,2320.6175,1,1,0.49987,-344670.0442,627847.7098,3376884.3374
1107,0.04992,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1887.6313,0.0,4137.2739,1,1,0.499252,-344670.0442,627847.7098,3376884.3374
1108,0.04706,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1893.3682,0.0,5959.4515,1,1,0.49773,-344670.0442,627847.7098,3376884.3374
1109,0.042,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1838.8183,0.0,7729.1302,1,1,0.495038,-344670.0442,627847.7098,3376884.3374
1110,0.046,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1704.0245,0.0,9369.0834,1,1,0.497166,-344670.0442,627847.7098,3376884.3374
1111,0.05157,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,9369.0834,0,1,0.50013,-344670.0442,627847.7098,3376884.3374
1112,0.0605,0.022821,1.0,1000.0,0.0,0.0,0.0,903.2169,0.0,1903.2169,7391.5098,0,0,0.504882,-344670.0442,627847.7098,3376884.3374
1113,0.06606,0.022821,1.0,1000.0,0.0,0.0,0.0,914.368,0.0,1914.368,5402.3493,0,0,0.50784,-344670.0442,627847.7098,3376884.3374
1114,0.059,0.022821,1.0,1000.0,465.1167,465.1167,0.0,1000.0,0.0,1900.2082,3427.9019,0,0,0.504084,-344670.0442,627847.7098,3376884.3374
1115,0.04873,0.022821,1.0,1000.0,899.4823,899.4823,1000.0,0.0,2388.9312,0.0,5727.0093,1,1,0.498619,-344670.0442,627847.7098,3376884.3374
1116,0.04706,0.022821,1.0,1000.0,1262.644,1262.644,1000.0,0.0,2792.2435,0.0,8414.2644,1,1,0.49773,-344670.0442,627847.7098,3376884.3374
1117,0.0421,0.022821,1.0,1000.0,1662.3721,1662.3721,588.1948,0.0,1250.5669,0.0,9617.81,1,1,0.495091,-344670.0442,627847.7098,3376884.3374
1118,0.0442,0.022821,1.0,1000.0,1580.5771,1580.5771,0.0,580.5771,0.0,0.0,9617.81,0,0,0.496209,-344670.0442,627847.7098,3376884.3374
1119,0.0421,0.022821,1.0,1000.0,1425.667,1425.667,0.0,425.667,0.0,0.0,9617.81,0,0,0.495091,-344670.0442,627847.7098,3376884.3374
1120,0.0421,0.022821,1.0,1000.0,1419.4877,1419.4877,0.0,419.4877,0.0,0.0,9617.81,0,0,0.495091,-344670.0442,627847.7098,3376884.3374
1121,0.04706,0.022821,1.0,1000.0,1132.7321,1132.7321,0.0,132.7321,0.0,0.0,9617.81,0,0,0.49773,-344670.0442,627847.7098,3376884.3374
1122,0.05208,0.022821,1.0,1000.0,712.0487,712.0487,0.0,1000.0,0.0,1886.3275,7657.7856,0,0,0.500402,-344670.0442,627847.7098,3376884.3374
1123,0.06322,0.022821,1.0,1000.0,209.6695,209.6695,0.0,1000.0,0.0,1908.6723,5674.5434,0,0,0.506329,-344670.0442,627847.7098,3376884.3374
1124,0.07793,0.022821,1.0,1000.0,0.0,0.0,0.0,938.1666,0.0,1938.1666,3660.6545,0,0,0.514154,-344670.0442,627847.7098,3376884.3374
1125,0.07309,0.022821,1.0,1000.0,0.0,0.0,0.0,826.1131,0.0,1826.1131,1763.197,0,0,0.51158,-344670.0442,627847.7098,3376884.3374
1126,0.06966,0.022821,1.0,1000.0,0.0,0.0,0.0,209.7334,0.0,1209.7334,506.2005,0,0,0.509755,-344670.0442,627847.7098,3376884.3374
1127,0.06594,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.507776,-344670.0442,627847.7098,3376884.3374
1128,0.0616,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.505467,-344670.0442,627847.7098,3376884.3374
1129,0.0468,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.500886,-344670.0442,627847.7098,3376884.3374
1130,0.046,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.50046,-344670.0442,627847.7098,3376884.3374
1131,0.046,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.50046,-344670.0442,627847.7098,3376884.3374
1132,0.045,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1885.0838,0.0,2320.4051,1,1,0.499928,-344670.0442,627847.7098,3376884.3374
1133,0.045,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1885.0838,0.0,4134.6098,1,1,0.499928,-344670.0442,627847.7098,3376884.3374
1134,0.04423,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1886.6283,0.0,5950.3009,1,1,0.499518,-344670.0442,627847.7098,3376884.3374
1135,0.04423,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1823.1569,0.0,7704.907,1,1,0.499518,-344670.0442,627847.7098,3376884.3374
1136,0.04527,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,7704.907,0,1,0.500072,-344670.0442,627847.7098,3376884.3374
1137,0.04634,0.051218,1.0,1000.0,0.0,0.0,0.0,887.2301,0.0,1887.2301,5743.9447,0,0,0.500641,-344670.0442,627847.7098,3376884.3374
1138,0.0445,0.072034,1.0,1000.0,579.392,579.392,1000.0,0.0,2149.7921,0.0,7812.9046,1,1,0.499662,-344670.0442,627847.7098,3376884.3374
1139,0.04,0.072034,1.0,1000.0,1143.8229,1143.8229,1000.0,0.0,1875.4212,0.0,9617.81,1,1,0.497268,-344670.0442,627847.7098,3376884.3374
1140,0.035,0.072034,1.0,1000.0,1591.7174,1591.7174,0.0,591.7174,0.0,0.0,9617.81,0,0,0.494607,-344670.0442,627847.7098,3376884.3374
1141,0.0332,0.072034,1.0,1000.0,1755.7017,1755.7017,0.0,755.7017,0.0,0.0,9617.81,0,0,0.493649,-344670.0442,627847.7098,3376884.3374
1142,0.0335,0.072034,1.0,1000.0,1915.3269,1915.3269,0.0,915.3269,0.0,0.0,9617.81,0,0,0.493809,-344670.0442,627847.7098,3376884.3374
1143,0.0324,0.051218,1.0,1000.0,1759.3118,1759.3118,0.0,759.3118,0.0,0.0,9617.81,0,0,0.493224,-344670.0442,627847.7098,3376884.3374
1144,0.0307,0.051218,1.0,1000.0,1505.8158,1505.8158,0.0,505.8158,0.0,0.0,9617.81,0,0,0.492319,-344670.0442,627847.7098,3376884.3374
1145,0.0335,0.051218,1.0,1000.0,1216.5964,1216.5964,0.0,216.5964,0.0,0.0,9617.81,0,0,0.493809,-344670.0442,627847.7098,3376884.3374
1146,0.04527,0.051218,1.0,1000.0,784.6578,784.6578,215.3422,0.0,0.0,0.0,9617.81,0,1,0.500072,-344670.0442,627847.7098,3376884.3374
1147,0.06568,0.072034,1.0,1000.0,270.2632,270.2632,0.0,1000.0,0.0,1926.0184,7616.544,0,0,0.510931,-344670.0442,627847.7098,3376884.3374
1148,0.08293,0.072034,1.0,1000.0,0.0,0.0,0.0,960.5865,0.0,1960.5865,5579.3594,0,0,0.520101,-344670.0442,627847.7098,3376884.3374
1149,0.07503,0.072034,1.0,1000.0,0.0,0.0,0.0,944.7602,0.0,1944.7602,3558.6194,0,0,0.515903,-344670.0442,627847.7098,3376884.3374
1150,0.07075,0.072034,1.0,1000.0,0.0,0.0,0.0,825.9392,0.0,1825.9392,1661.3426,0,0,0.513627,-344670.0442,627847.7098,3376884.3374
1151,0.0682,0.051218,1.0,1000.0,0.0,0.0,0.0,111.7087,0.0,1111.7087,506.2005,0,0,0.512271,-344670.0442,627847.7098,3376884.3374
1152,0.06911,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.512755,-344670.0442,627847.7098,3376884.3374
1153,0.05998,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.506324,-344670.0442,627847.7098,3376884.3374
1154,0.05481,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.503573,-344670.0442,627847.7098,3376884.3374
1155,0.05105,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.501572,-344670.0442,627847.7098,3376884.3374
1156,0.04916,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.500567,-344670.0442,627847.7098,3376884.3374
1157,0.04772,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1885.5652,0.0,2320.8685,1,1,0.4998,-344670.0442,627847.7098,3376884.3374
1158,0.04847,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,2320.8685,0,1,0.5002,-344670.0442,627847.7098,3376884.3374
1159,0.04602,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1888.9753,0.0,4138.8183,1,1,0.498896,-344670.0442,627847.7098,3376884.3374
1160,0.04897,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,4138.8183,0,1,0.500466,-344670.0442,627847.7098,3376884.3374
1161,0.04728,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,1886.4478,0.0,5954.3357,1,1,0.499566,-344670.0442,627847.7098,3376884.3374
1162,0.04303,0.072034,1.0,1000.0,491.3715,491.3715,1000.0,0.0,2094.9579,0.0,7970.5232,1,1,0.497305,-344670.0442,627847.7098,3376884.3374
1163,0.04,0.072034,1.0,1000.0,1005.2855,1005.2855,1000.0,0.0,1711.6446,0.0,9617.81,1,1,0.495693,-344670.0442,627847.7098,3376884.3374
1164,0.0356,0.072034,1.0,1000.0,1394.571,1394.571,0.0,394.571,0.0,0.0,9617.81,0,0,0.493351,-344670.0442,627847.7098,3376884.3374
1165,0.0348,0.072034,1.0,1000.0,1652.5427,1652.5427,0.0,652.5427,0.0,0.0,9617.81,0,0,0.492926,-344670.0442,627847.7098,3376884.3374
1166,0.0335,0.072034,1.0,1000.0,1698.9464,1698.9464,0.0,698.9464,0.0,0.0,9617.81,0,0,0.492234,-344670.0442,627847.7098,3376884.3374
1167,0.0332,0.051218,1.0,1000.0,1847.4266,1847.4266,0.0,847.4266,0.0,0.0,9617.81,0,0,0.492075,-344670.0442,627847.7098,3376884.3374
1168,0.03018,0.051218,1.0,1000.0,1661.2528,1661.2528,0.0,661.2528,0.0,0.0,9617.81,0,0,0.490468,-344670.0442,627847.7098,3376884.3374
1169,0.0322,0.051218,1.0,1000.0,1334.576,1334.576,0.0,334.576,0.0,0.0,9617.81,0,0,0.491543,-344670.0442,627847.7098,3376884.3374
1170,0.0412,0.051218,1.0,1000.0,860.8099,860.8099,139.1901,0.0,0.0,0.0,9617.81,0,1,0.496331,-344670.0442,627847.7098,3376884.3374
1171,0.05196,0.072034,1.0,1000.0,278.4703,278.4703,0.0,1000.0,0.0,1892.5659,7651.3034,0,0,0.502057,-344670.0442,627847.7098,3376884.3374
1172,0.06391,0.072034,1.0,1000.0,0.0,0.0,0.0,916.5339,0.0,1916.5339,5659.8925,0,0,0.508415,-344670.0442,627847.7098,3376884.3374
1173,0.06471,0.072034,1.0,1000.0,0.0,0.0,0.0,918.1381,0.0,1918.1381,3666.8147,0,0,0.50884,-344670.0442,627847.7098,3376884.3374
1174,0.05983,0.072034,1.0,1000.0,0.0,0.0,0.0,807.5128,0.0,1807.5128,1788.6841,0,0,0.506244,-344670.0442,627847.7098,3376884.3374
1175,0.05733,0.051218,1.0,1000.0,0.0,0.0,0.0,234.2622,0.0,1234.2622,506.2005,0,0,0.504914,-344670.0442,627847.7098,3376884.3374
1176,0.05394,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.50311,-344670.0442,627847.7098,3376884.3374
1177,0.044,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1884.813,0.0,2320.1445,1,1,0.5,-344670.0442,627847.7098,3376884.3374
1178,0.04433,0.022821,1.0,1000.0,0.0,0.0,0.0,689.6802,0.0,1689.6802,564.4502,0,0,0.500176,-344670.0442,627847.7098,3376884.3374
1179,0.04463,0.022821,1.0,1000.0,0.0,0.0,943.9405,0.0,0.0,56.0595,506.2005,0,1,0.500335,-344670.0442,627847.7098,3376884.3374
1180,0.04391,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1884.9935,0.0,2320.3183,1,1,0.499952,-344670.0442,627847.7098,3376884.3374
1181,0.04367,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1885.4749,0.0,4134.8993,1,1,0.499824,-344670.0442,627847.7098,3376884.3374
1182,0.0415,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1889.8278,0.0,5953.6696,1,1,0.49867,-344670.0442,627847.7098,3376884.3374
1183,0.044,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,5953.6696,0,1,0.5,-344670.0442,627847.7098,3376884.3374
1184,0.055,0.022821,1.0,1000.0,0.0,0.0,0.0,906.8773,0.0,1906.8773,3972.2926,0,0,0.505853,-344670.0442,627847.7098,3376884.3374
1185,0.05904,0.051218,1.0,1000.0,0.0,0.0,0.0,835.9462,0.0,1835.9462,2064.6178,0,0,0.508003,-344670.0442,627847.7098,3376884.3374
1186,0.044,0.072034,1.0,1000.0,555.3423,555.3423,444.6577,0.0,0.0,0.0,2064.6178,0,1,0.5,-344670.0442,627847.7098,3376884.3374
1187,0.0395,0.072034,1.0,1000.0,1079.7355,1079.7355,1000.0,0.0,2573.6792,0.0,4541.5266,1,1,0.497605,-344670.0442,627847.7098,3376884.3374
1188,0.03123,0.072034,1.0,1000.0,1538.1205,1538.1205,1000.0,0.0,3310.9042,0.0,7727.9408,1,1,0.493205,-344670.0442,627847.7098,3376884.3374
1189,0.0306,0.072034,1.0,1000.0,1759.8212,1759.8212,1000.0,0.0,1963.7044,0.0,9617.81,1,1,0.49287,-344670.0442,627847.7098,3376884.3374
1190,0.0306,0.072034,1.0,1000.0,1778.201,1778.201,0.0,778.201,0.0,0.0,9617.81,0,0,0.49287,-344670.0442,627847.7098,3376884.3374
1191,0.03,0.051218,1.0,1000.0,1757.3623,1757.3623,0.0,757.3623,0.0,0.0,9617.81,0,0,0.492551,-344670.0442,627847.7098,3376884.3374
1192,0.02779,0.051218,1.0,1000.0,1587.3169,1587.3169,0.0,587.3169,0.0,0.0,9617.81,0,0,0.491375,-344670.0442,627847.7098,3376884.3374
1193,0.03123,0.051218,1.0,1000.0,1343.2318,1343.2318,0.0,343.2318,0.0,0.0,9617.81,0,0,0.493205,-344670.0442,627847.7098,3376884.3374
1194,0.04322,0.051218,1.0,1000.0,952.9228,952.9228,47.0772,0.0,0.0,0.0,9617.81,0,1,0.499585,-344670.0442,627847.7098,3376884.3374
1195,0.05352,0.072034,1.0,1000.0,310.914,310.914,0.0,1000.0,0.0,1903.9088,7639.5173,0,0,0.505066,-344670.0442,627847.7098,3376884.3374
1196,0.06628,0.072034,1.0,1000.0,0.0,0.0,0.0,929.4969,0.0,1929.4969,5634.637,0,0,0.511854,-344670.0442,627847.7098,3376884.3374
1197,0.07226,0.072034,1.0,1000.0,0.0,0.0,0.0,941.4836,0.0,1941.4836,3617.3015,0,0,0.515033,-344670.0442,627847.7098,3376884.3374
1198,0.06522,0.072034,1.0,1000.0,0.0,0.0,0.0,821.9138,0.0,1821.9138,1724.2074,0,0,0.51129,-344670.0442,627847.7098,3376884.3374
1199,0.0541,0.051218,1.0,1000.0,0.0,0.0,0.0,172.2098,0.0,1172.2098,506.2005,0,0,0.505374,-344670.0442,627847.7098,3376884.3374
1200,0.05352,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.505066,-344670.0442,627847.7098,3376884.3374
1201,0.04374,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.500796,-344670.0442,627847.7098,3376884.3374
1202,0.04143,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1886.4478,0.0,2321.7179,1,1,0.499566,-344670.0442,627847.7098,3376884.3374
1203,0.03788,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1893.5688,0.0,4144.0885,1,1,0.497677,-344670.0442,627847.7098,3376884.3374
1204,0.037,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1895.334,0.0,5968.158,1,1,0.497209,-344670.0442,627847.7098,3376884.3374
1205,0.038,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1828.3507,0.0,7727.7627,1,1,0.497741,-344670.0442,627847.7098,3376884.3374
1206,0.041,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1696.7648,0.0,9360.7292,1,1,0.499337,-344670.0442,627847.7098,3376884.3374
1207,0.04796,0.022821,1.0,1000.0,0.0,0.0,0.0,896.2768,0.0,1896.2768,7390.3668,0,0,0.503041,-344670.0442,627847.7098,3376884.3374
1208,0.061,0.022821,1.0,1000.0,0.0,0.0,0.0,922.4293,0.0,1922.4293,5392.8301,0,0,0.509979,-344670.0442,627847.7098,3376884.3374
