Hour,lambda,psi,Plu,PL,Ppvmx,Ppv,Pb,Ps,Pc,Pd,SOC,w1,w3,score,Benefit,CashFlow,npv
3293,0.04816,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,793.1713,0,1,0.507056,-570292.4215,402225.3325,2279102.6659
3294,0.05085,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,793.1713,0,1,0.509184,-570292.4215,402225.3325,2279102.6659
3295,0.04348,0.022821,1.0,1000.0,0.0559,0.0559,999.9441,0.0,0.0,0.0,793.1713,0,1,0.503354,-570292.4215,402225.3325,2279102.6659
3296,0.03196,0.022821,1.0,1000.0,146.0817,146.0817,853.9183,0.0,0.0,0.0,793.1713,0,1,0.494241,-570292.4215,402225.3325,2279102.6659
3297,0.0206,0.022821,1.0,1000.0,730.2686,730.2686,577.0173,0.0,307.2859,0.0,1088.9033,1,1,0.485258,-570292.4215,402225.3325,2279102.6659
3298,0.00943,0.022821,1.0,1000.0,1511.0845,1511.0845,0.0,3.3653,507.7192,0.0,1577.5323,1,0,0.476434,-570292.4215,402225.3325,2279102.6659
3299,0.00071,0.022821,1.0,1000.0,1951.5417,1951.5417,0.0,443.8225,507.7192,0.0,2066.1612,1,0,0.469556,-570292.4215,402225.3325,2279102.6659
3300,0.0,0.022821,1.0,1000.0,2361.976,2361.976,0.0,1000.0,92.974,0.0,2155.6394,1,0,0.468996,-570292.4215,402225.3325,2279102.6659
3301,0.0,0.022821,1.0,1000.0,2682.0792,2682.0792,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.468996,-570292.4215,402225.3325,2279102.6659
3302,0.0,0.022821,1.0,1000.0,2576.9153,2576.9153,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.468996,-570292.4215,402225.3325,2279102.6659
3303,0.0,0.022821,1.0,1000.0,2370.0864,2370.0864,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.468996,-570292.4215,402225.3325,2279102.6659
3304,0.0,0.022821,1.0,1000.0,1941.6689,1941.6689,0.0,941.6689,0.0,0.0,2155.6394,0,0,0.468996,-570292.4215,402225.3325,2279102.6659
3305,0.0049,0.022821,1.0,1000.0,1584.6956,1584.6956,0.0,584.6956,0.0,0.0,2155.6394,0,0,0.47286,-570292.4215,402225.3325,2279102.6659
3306,0.01525,0.022821,1.0,1000.0,1139.3235,1139.3235,0.0,139.3235,0.0,0.0,2155.6394,0,0,0.48103,-570292.4215,402225.3325,2279102.6659
3307,0.035,0.022821,1.0,1000.0,552.9611,552.9611,447.0389,0.0,0.0,0.0,2155.6394,0,1,0.496646,-570292.4215,402225.3325,2279102.6659
3308,0.04542,0.022821,1.0,1000.0,140.8397,140.8397,602.8184,0.0,0.0,256.3418,1889.2826,0,1,0.504889,-570292.4215,402225.3325,2279102.6659
3309,0.07287,0.022821,1.0,1000.0,2.7264,2.7264,729.9187,0.0,0.0,267.3549,1611.4824,0,1,0.52658,-570292.4215,402225.3325,2279102.6659
3310,0.07446,0.022821,1.0,1000.0,0.0,0.0,732.0084,0.0,0.0,267.9916,1333.0207,0,1,0.527834,-570292.4215,402225.3325,2279102.6659
3311,0.06617,0.022821,1.0,1000.0,0.0,0.0,735.3301,0.0,0.0,264.6699,1058.0104,0,1,0.521292,-570292.4215,402225.3325,2279102.6659
3312,0.05815,0.022821,1.0,1000.0,0.0,0.0,741.5801,0.0,0.0,258.4199,789.4943,0,1,0.514956,-570292.4215,402225.3325,2279102.6659
3313,0.05385,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,789.4943,0,1,0.514908,-570292.4215,402225.3325,2279102.6659
3314,0.05091,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,789.4943,0,1,0.512584,-570292.4215,402225.3325,2279102.6659
3315,0.04998,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,789.4943,0,1,0.511849,-570292.4215,402225.3325,2279102.6659
3316,0.04847,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,789.4943,0,1,0.510655,-570292.4215,402225.3325,2279102.6659
3317,0.0399,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,789.4943,0,1,0.503876,-570292.4215,402225.3325,2279102.6659
3318,0.0412,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,789.4943,0,1,0.504905,-570292.4215,402225.3325,2279102.6659
3319,0.04919,0.022821,1.0,1000.0,0.1743,0.1743,999.8257,0.0,0.0,0.0,789.4943,0,1,0.511224,-570292.4215,402225.3325,2279102.6659
3320,0.035,0.021074,1.0,1000.0,155.4294,155.4294,844.5706,0.0,0.0,0.0,789.4943,0,1,0.5,-570292.4215,402225.3325,2279102.6659
3321,0.00669,0.022191,1.0,1000.0,743.0162,743.0162,569.644,0.0,312.6602,0.0,1090.3985,1,1,0.477618,-570292.4215,402225.3325,2279102.6659
3322,0.0,0.022191,1.0,1000.0,1461.0235,1461.0235,46.6958,0.0,507.7192,0.0,1579.0275,1,1,0.472339,-570292.4215,402225.3325,2279102.6659
3323,0.0,0.022191,1.0,1000.0,1981.2611,1981.2611,0.0,473.5419,507.7192,0.0,2067.6565,1,0,0.472339,-570292.4215,402225.3325,2279102.6659
3324,0.0,0.022191,1.0,1000.0,2422.8072,2422.8072,0.0,1000.0,91.4204,0.0,2155.6394,1,0,0.472339,-570292.4215,402225.3325,2279102.6659
3325,0.0,0.022191,1.0,1000.0,2471.0327,2471.0327,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.472339,-570292.4215,402225.3325,2279102.6659
3326,0.0,0.021074,1.0,1000.0,2526.9576,2526.9576,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.472339,-570292.4215,402225.3325,2279102.6659
3327,-0.00062,0.021074,1.0,1000.0,2345.6563,2345.6563,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.47185,-570292.4215,402225.3325,2279102.6659
3328,-0.00062,0.021074,1.0,1000.0,2179.4245,2179.4245,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.47185,-570292.4215,402225.3325,2279102.6659
3329,0.0,0.021074,1.0,1000.0,1789.3533,1789.3533,0.0,789.3533,0.0,0.0,2155.6394,0,0,0.472339,-570292.4215,402225.3325,2279102.6659
3330,0.005,0.022191,1.0,1000.0,1118.218,1118.218,0.0,118.218,0.0,0.0,2155.6394,0,0,0.476284,-570292.4215,402225.3325,2279102.6659
3331,0.0208,0.022191,1.0,1000.0,514.9398,514.9398,485.0602,0.0,0.0,0.0,2155.6394,0,1,0.488768,-570292.4215,402225.3325,2279102.6659
3332,0.035,0.022191,1.0,1000.0,138.8019,138.8019,861.1981,0.0,0.0,0.0,2155.6394,0,1,0.5,-570292.4215,402225.3325,2279102.6659
3333,0.05186,0.022191,1.0,1000.0,3.5334,3.5334,735.8366,0.0,0.0,260.6301,1884.8268,0,1,0.513335,-570292.4215,402225.3325,2279102.6659
3334,0.04554,0.021074,1.0,1000.0,0.0,0.0,741.9072,0.0,0.0,258.0928,1616.6506,0,1,0.508338,-570292.4215,402225.3325,2279102.6659
3335,0.04815,0.021074,1.0,1000.0,0.0,0.0,740.8593,0.0,0.0,259.1407,1347.3855,0,1,0.510402,-570292.4215,402225.3325,2279102.6659
3336,0.04912,0.022821,1.0,1000.0,0.0,0.0,740.4698,0.0,0.0,259.5302,1077.7158,0,1,0.511169,-570292.4215,402225.3325,2279102.6659
3337,0.044,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1077.7158,0,1,0.498964,-570292.4215,402225.3325,2279102.6659
3338,0.04662,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1077.7158,0,1,0.501036,-570292.4215,402225.3325,2279102.6659
3339,0.04816,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1077.7158,0,1,0.502255,-570292.4215,402225.3325,2279102.6659
3340,0.0484,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1077.7158,0,1,0.502445,-570292.4215,402225.3325,2279102.6659
3341,0.0505,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1077.7158,0,1,0.504106,-570292.4215,402225.3325,2279102.6659
3342,0.05599,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1077.7158,0,1,0.508448,-570292.4215,402225.3325,2279102.6659
3343,0.05882,0.022821,1.0,1000.0,0.4949,0.4949,999.5051,0.0,0.0,0.0,1077.7158,0,1,0.510686,-570292.4215,402225.3325,2279102.6659
3344,0.04998,0.021074,1.0,1000.0,154.1555,154.1555,845.8445,0.0,0.0,0.0,1077.7158,0,1,0.503694,-570292.4215,402225.3325,2279102.6659
3345,0.0338,0.022191,1.0,1000.0,782.63,782.63,524.5486,0.0,307.1785,0.0,1373.3444,1,1,0.490895,-570292.4215,402225.3325,2279102.6659
3346,0.0135,0.022191,1.0,1000.0,1454.7508,1454.7508,52.9685,0.0,507.7192,0.0,1861.9733,1,1,0.474856,-570292.4215,402225.3325,2279102.6659
3347,0.00833,0.022191,1.0,1000.0,1993.4687,1993.4687,0.0,688.3294,305.1393,0.0,2155.6394,1,0,0.470778,-570292.4215,402225.3325,2279102.6659
3348,0.00326,0.022191,1.0,1000.0,2455.4747,2455.4747,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.466783,-570292.4215,402225.3325,2279102.6659
3349,0.00109,0.022191,1.0,1000.0,2410.662,2410.662,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.465074,-570292.4215,402225.3325,2279102.6659
3350,0.00078,0.021074,1.0,1000.0,2430.4915,2430.4915,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.46483,-570292.4215,402225.3325,2279102.6659
3351,0.00054,0.021074,1.0,1000.0,2361.948,2361.948,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.464641,-570292.4215,402225.3325,2279102.6659
3352,0.00325,0.021074,1.0,1000.0,1955.2601,1955.2601,0.0,955.2601,0.0,0.0,2155.6394,0,0,0.466775,-570292.4215,402225.3325,2279102.6659
3353,0.005,0.021074,1.0,1000.0,1692.1125,1692.1125,0.0,692.1125,0.0,0.0,2155.6394,0,0,0.468153,-570292.4215,402225.3325,2279102.6659
3354,0.01517,0.022191,1.0,1000.0,1186.1912,1186.1912,0.0,186.1912,0.0,0.0,2155.6394,0,0,0.476174,-570292.4215,402225.3325,2279102.6659
3355,0.0338,0.022191,1.0,1000.0,525.783,525.783,474.217,0.0,0.0,0.0,2155.6394,0,1,0.490895,-570292.4215,402225.3325,2279102.6659
3356,0.04912,0.022191,1.0,1000.0,127.1582,127.1582,617.4519,0.0,0.0,255.3899,1890.2717,0,1,0.503014,-570292.4215,402225.3325,2279102.6659
3357,0.05931,0.022191,1.0,1000.0,4.4415,4.4415,736.0765,0.0,0.0,259.482,1620.652,0,1,0.511074,-570292.4215,402225.3325,2279102.6659
3358,0.05763,0.021074,1.0,1000.0,0.0,0.0,741.1925,0.0,0.0,258.8075,1351.7331,0,1,0.509745,-570292.4215,402225.3325,2279102.6659
3359,0.049,0.021074,1.0,1000.0,0.0,0.0,744.6583,0.0,0.0,255.3417,1086.4155,0,1,0.502919,-570292.4215,402225.3325,2279102.6659
3360,0.07243,0.022821,1.0,1000.0,0.0,0.0,737.1853,0.0,0.0,262.8147,813.3328,0,1,0.521442,-570292.4215,402225.3325,2279102.6659
3361,0.0705,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,813.3328,0,1,0.506008,-570292.4215,402225.3325,2279102.6659
3362,0.06913,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,813.3328,0,1,0.504925,-570292.4215,402225.3325,2279102.6659
3363,0.069,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,813.3328,0,1,0.504822,-570292.4215,402225.3325,2279102.6659
3364,0.06801,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,813.3328,0,1,0.504039,-570292.4215,402225.3325,2279102.6659
3365,0.06884,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,813.3328,0,1,0.504695,-570292.4215,402225.3325,2279102.6659
3366,0.067,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,813.3328,0,1,0.50324,-570292.4215,402225.3325,2279102.6659
3367,0.06792,0.022821,1.0,1000.0,1.0802,1.0802,998.9198,0.0,0.0,0.0,813.3328,0,1,0.503967,-570292.4215,402225.3325,2279102.6659
3368,0.07287,0.021074,1.0,1000.0,158.3732,158.3732,841.6268,0.0,0.0,0.0,813.3328,0,1,0.507883,-570292.4215,402225.3325,2279102.6659
3369,0.0417,0.022191,1.0,1000.0,632.7696,632.7696,367.2304,0.0,0.0,0.0,813.3328,0,1,0.483231,-570292.4215,402225.3325,2279102.6659
3370,0.03,0.022191,1.0,1000.0,1391.2083,1391.2083,116.511,0.0,507.7192,0.0,1301.9618,1,1,0.473992,-570292.4215,402225.3325,2279102.6659
3371,0.01882,0.022191,1.0,1000.0,1842.9606,1842.9606,0.0,335.2414,507.7192,0.0,1790.5908,1,0,0.46518,-570292.4215,402225.3325,2279102.6659
3372,0.02043,0.022191,1.0,1000.0,2158.2544,2158.2544,0.0,778.9437,379.3107,0.0,2155.6394,1,0,0.466448,-570292.4215,402225.3325,2279102.6659
3373,0.0147,0.022191,1.0,1000.0,2598.5416,2598.5416,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.461938,-570292.4215,402225.3325,2279102.6659
3374,0.00966,0.021074,1.0,1000.0,2542.068,2542.068,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.457976,-570292.4215,402225.3325,2279102.6659
3375,0.00821,0.021074,1.0,1000.0,2293.8457,2293.8457,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.456838,-570292.4215,402225.3325,2279102.6659
3376,0.00744,0.021074,1.0,1000.0,2054.0868,2054.0868,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.456233,-570292.4215,402225.3325,2279102.6659
3377,0.0147,0.021074,1.0,1000.0,1566.6694,1566.6694,0.0,566.6694,0.0,0.0,2155.6394,0,0,0.461938,-570292.4215,402225.3325,2279102.6659
3378,0.01944,0.022191,1.0,1000.0,1035.298,1035.298,0.0,35.298,0.0,0.0,2155.6394,0,0,0.465668,-570292.4215,402225.3325,2279102.6659
3379,0.03479,0.022191,1.0,1000.0,472.8105,472.8105,527.1895,0.0,0.0,0.0,2155.6394,0,1,0.477772,-570292.4215,402225.3325,2279102.6659
3380,0.06273,0.022191,1.0,1000.0,165.2032,165.2032,834.7968,0.0,0.0,0.0,2155.6394,0,1,0.499862,-570292.4215,402225.3325,2279102.6659
3381,0.06801,0.022191,1.0,1000.0,2.7027,2.7027,741.3872,0.0,0.0,255.9101,1889.7312,0,1,0.504039,-570292.4215,402225.3325,2279102.6659
3382,0.06677,0.021074,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1889.7312,0,1,0.503058,-570292.4215,402225.3325,2279102.6659
3383,0.06308,0.021074,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1889.7312,0,1,0.500138,-570292.4215,402225.3325,2279102.6659
3384,0.072,0.022821,1.0,1000.0,0.0,0.0,742.4875,0.0,0.0,257.5125,1622.158,0,1,0.507195,-570292.4215,402225.3325,2279102.6659
3385,0.0689,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1622.158,0,1,0.508693,-570292.4215,402225.3325,2279102.6659
3386,0.0659,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1622.158,0,1,0.506321,-570292.4215,402225.3325,2279102.6659
3387,0.06632,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1622.158,0,1,0.506653,-570292.4215,402225.3325,2279102.6659
3388,0.06476,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1622.158,0,1,0.505419,-570292.4215,402225.3325,2279102.6659
3389,0.06788,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1622.158,0,1,0.507887,-570292.4215,402225.3325,2279102.6659
3390,0.0629,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1622.158,0,1,0.503948,-570292.4215,402225.3325,2279102.6659
3391,0.06643,0.022821,1.0,1000.0,2.4015,2.4015,997.5985,0.0,0.0,0.0,1622.158,0,1,0.50674,-570292.4215,402225.3325,2279102.6659
3392,0.05858,0.021074,1.0,1000.0,173.5804,173.5804,826.4196,0.0,0.0,0.0,1622.158,0,1,0.50053,-570292.4215,402225.3325,2279102.6659
3393,0.03865,0.022191,1.0,1000.0,697.969,697.969,584.9942,0.0,282.9632,0.0,1894.4818,1,1,0.484768,-570292.4215,402225.3325,2279102.6659
3394,0.02417,0.022191,1.0,1000.0,1406.7534,1406.7534,0.0,135.3926,271.3608,0.0,2155.6394,1,0,0.473333,-570292.4215,402225.3325,2279102.6659
3395,0.022,0.022191,1.0,1000.0,1942.8783,1942.8783,0.0,942.8783,0.0,0.0,2155.6394,0,0,0.471622,-570292.4215,402225.3325,2279102.6659
3396,0.02176,0.022191,1.0,1000.0,2387.2712,2387.2712,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.471432,-570292.4215,402225.3325,2279102.6659
3397,0.01172,0.022191,1.0,1000.0,2599.228,2599.228,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.463523,-570292.4215,402225.3325,2279102.6659
3398,0.01023,0.021074,1.0,1000.0,2673.9861,2673.9861,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.462351,-570292.4215,402225.3325,2279102.6659
3399,0.00325,0.021074,1.0,1000.0,2317.4797,2317.4797,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.456865,-570292.4215,402225.3325,2279102.6659
3400,0.00325,0.021074,1.0,1000.0,2093.0593,2093.0593,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.456865,-570292.4215,402225.3325,2279102.6659
3401,0.00847,0.021074,1.0,1000.0,1691.5014,1691.5014,0.0,691.5014,0.0,0.0,2155.6394,0,0,0.460967,-570292.4215,402225.3325,2279102.6659
3402,0.0251,0.022191,1.0,1000.0,1140.109,1140.109,0.0,140.109,0.0,0.0,2155.6394,0,0,0.474067,-570292.4215,402225.3325,2279102.6659
3403,0.0412,0.022191,1.0,1000.0,538.8729,538.8729,461.1271,0.0,0.0,0.0,2155.6394,0,1,0.486784,-570292.4215,402225.3325,2279102.6659
3404,0.05724,0.022191,1.0,1000.0,141.679,141.679,858.321,0.0,0.0,0.0,2155.6394,0,1,0.49947,-570292.4215,402225.3325,2279102.6659
3405,0.07463,0.022191,1.0,1000.0,6.0338,6.0338,733.3923,0.0,0.0,260.5739,1884.8852,0,1,0.513224,-570292.4215,402225.3325,2279102.6659
3406,0.06788,0.021074,1.0,1000.0,0.0,0.0,742.1361,0.0,0.0,257.8639,1616.9468,0,1,0.507887,-570292.4215,402225.3325,2279102.6659
3407,0.071,0.021074,1.0,1000.0,0.0,0.0,740.8834,0.0,0.0,259.1166,1347.7068,0,1,0.510354,-570292.4215,402225.3325,2279102.6659
3408,0.072,0.022821,1.0,1000.0,0.0,0.0,740.4819,0.0,0.0,259.5181,1078.0495,0,1,0.511145,-570292.4215,402225.3325,2279102.6659
3409,0.07112,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1078.0495,0,1,0.5,-570292.4215,402225.3325,2279102.6659
3410,0.054,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,260.7344,0.0,1328.9803,1,1,0.486459,-570292.4215,402225.3325,2279102.6659
3411,0.0713,0.022821,1.0,1000.0,0.0,0.0,746.0681,0.0,0.0,253.9319,1065.1276,0,1,0.500142,-570292.4215,402225.3325,2279102.6659
3412,0.07112,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1065.1276,0,1,0.5,-570292.4215,402225.3325,2279102.6659
3413,0.07174,0.022821,1.0,1000.0,0.0,0.0,748.565,0.0,0.0,251.435,803.8692,0,1,0.50049,-570292.4215,402225.3325,2279102.6659
3414,0.072,0.022821,1.0,1000.0,0.0,0.0,758.5279,0.0,0.0,241.4721,552.9631,0,1,0.500696,-570292.4215,402225.3325,2279102.6659
3415,0.08058,0.022821,1.0,1000.0,2.2207,2.2207,762.8324,0.0,0.0,234.9469,308.837,0,1,0.507483,-570292.4215,402225.3325,2279102.6659
3416,0.08267,0.021074,1.0,1000.0,163.6517,163.6517,648.3124,0.0,0.0,188.036,113.4547,0,1,0.509136,-570292.4215,402225.3325,2279102.6659
3417,0.07174,0.022191,1.0,1000.0,637.9319,637.9319,362.0681,0.0,0.0,0.0,113.4547,0,1,0.50049,-570292.4215,402225.3325,2279102.6659
3418,0.04921,0.022191,1.0,1000.0,1146.7862,1146.7862,335.1634,0.0,481.9497,0.0,577.283,1,1,0.482674,-570292.4215,402225.3325,2279102.6659
3419,0.04263,0.022191,1.0,1000.0,1689.3883,1689.3883,0.0,181.669,507.7192,0.0,1065.912,1,0,0.477476,-570292.4215,402225.3325,2279102.6659
3420,0.03501,0.022191,1.0,1000.0,1976.0429,1976.0429,0.0,468.3236,507.7192,0.0,1554.541,1,0,0.471464,-570292.4215,402225.3325,2279102.6659
3421,0.035,0.022191,1.0,1000.0,2449.9874,2449.9874,0.0,942.2682,507.7192,0.0,2043.17,1,0,0.471456,-570292.4215,402225.3325,2279102.6659
3422,0.03039,0.021074,1.0,1000.0,2597.2139,2597.2139,0.0,1000.0,116.8635,0.0,2155.6394,1,0,0.467822,-570292.4215,402225.3325,2279102.6659
3423,0.0261,0.021074,1.0,1000.0,2279.4584,2279.4584,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.464444,-570292.4215,402225.3325,2279102.6659
3424,0.02631,0.021074,1.0,1000.0,2027.9395,2027.9395,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.464609,-570292.4215,402225.3325,2279102.6659
3425,0.03501,0.021074,1.0,1000.0,1624.4255,1624.4255,0.0,624.4255,0.0,0.0,2155.6394,0,0,0.471464,-570292.4215,402225.3325,2279102.6659
3426,0.04356,0.022191,1.0,1000.0,1103.7747,1103.7747,0.0,103.7747,0.0,0.0,2155.6394,0,0,0.478211,-570292.4215,402225.3325,2279102.6659
3427,0.07112,0.022191,1.0,1000.0,510.21,510.21,489.79,0.0,0.0,0.0,2155.6394,0,1,0.5,-570292.4215,402225.3325,2279102.6659
3428,0.06843,0.022191,1.0,1000.0,135.4601,135.4601,864.5399,0.0,0.0,0.0,2155.6394,0,1,0.497872,-570292.4215,402225.3325,2279102.6659
3429,0.09173,0.022191,1.0,1000.0,7.6413,7.6413,730.2237,0.0,0.0,262.135,1883.2631,0,1,0.516299,-570292.4215,402225.3325,2279102.6659
3430,0.0923,0.021074,1.0,1000.0,0.0,0.0,737.6363,0.0,0.0,262.3637,1610.6491,0,1,0.51675,-570292.4215,402225.3325,2279102.6659
3431,0.08565,0.021074,1.0,1000.0,0.0,0.0,740.3052,0.0,0.0,259.6948,1340.8083,0,1,0.511493,-570292.4215,402225.3325,2279102.6659
3432,0.085,0.022821,1.0,1000.0,0.0,0.0,740.5662,0.0,0.0,259.4338,1071.2387,0,1,0.510979,-570292.4215,402225.3325,2279102.6659
3433,0.07834,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1071.2387,0,1,0.501689,-570292.4215,402225.3325,2279102.6659
3434,0.07751,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1071.2387,0,1,0.501032,-570292.4215,402225.3325,2279102.6659
3435,0.072,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1071.2387,0,1,0.496673,-570292.4215,402225.3325,2279102.6659
3436,0.071,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,255.9502,0.0,1317.5652,1,1,0.495882,-570292.4215,402225.3325,2279102.6659
3437,0.08109,0.022821,1.0,1000.0,0.0,0.0,744.1783,0.0,0.0,255.8217,1051.7488,0,1,0.503865,-570292.4215,402225.3325,2279102.6659
3438,0.08334,0.022821,1.0,1000.0,0.0,0.0,746.4964,0.0,0.0,253.5036,788.341,0,1,0.505644,-570292.4215,402225.3325,2279102.6659
3439,0.08972,0.022821,1.0,1000.0,3.3634,3.3634,750.9549,0.0,0.0,245.6817,533.0608,0,1,0.51069,-570292.4215,402225.3325,2279102.6659
3440,0.08684,0.022821,1.0,1000.0,165.739,165.739,599.6625,0.0,0.0,234.5985,289.2968,0,1,0.508413,-570292.4215,402225.3325,2279102.6659
3441,0.0749,0.022821,1.0,1000.0,730.6193,730.6193,269.3807,0.0,0.0,0.0,289.2968,0,1,0.498968,-570292.4215,402225.3325,2279102.6659
3442,0.06122,0.022821,1.0,1000.0,1401.959,1401.959,105.7602,0.0,507.7192,0.0,777.9257,1,1,0.488147,-570292.4215,402225.3325,2279102.6659
3443,0.0481,0.022821,1.0,1000.0,1978.3324,1978.3324,0.0,470.6132,507.7192,0.0,1266.5547,1,0,0.47778,-570292.4215,402225.3325,2279102.6659
3444,0.0483,0.022821,1.0,1000.0,2282.1977,2282.1977,0.0,774.4785,507.7192,0.0,1755.1837,1,0,0.477938,-570292.4215,402225.3325,2279102.6659
3445,0.0408,0.022821,1.0,1000.0,2346.2545,2346.2545,0.0,930.1533,416.1012,0.0,2155.6394,1,0,0.47202,-570292.4215,402225.3325,2279102.6659
3446,0.03676,0.022821,1.0,1000.0,2367.7043,2367.7043,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.468835,-570292.4215,402225.3325,2279102.6659
3447,0.03501,0.022821,1.0,1000.0,2422.2821,2422.2821,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.467456,-570292.4215,402225.3325,2279102.6659
3448,0.0385,0.022821,1.0,1000.0,1848.5103,1848.5103,0.0,848.5103,0.0,0.0,2155.6394,0,0,0.470206,-570292.4215,402225.3325,2279102.6659
3449,0.0411,0.022821,1.0,1000.0,1732.6623,1732.6623,0.0,732.6623,0.0,0.0,2155.6394,0,0,0.472256,-570292.4215,402225.3325,2279102.6659
3450,0.068,0.022821,1.0,1000.0,1101.8014,1101.8014,0.0,101.8014,0.0,0.0,2155.6394,0,0,0.493509,-570292.4215,402225.3325,2279102.6659
3451,0.08156,0.022821,1.0,1000.0,575.0694,575.0694,168.9201,0.0,0.0,256.0105,1889.6269,0,1,0.504236,-570292.4215,402225.3325,2279102.6659
3452,0.09276,0.022821,1.0,1000.0,175.8614,175.8614,563.631,0.0,0.0,260.5076,1618.9415,0,1,0.513094,-570292.4215,402225.3325,2279102.6659
3453,0.11719,0.022821,1.0,1000.0,9.8254,9.8254,719.8758,0.0,0.0,270.2988,1338.0824,0,1,0.532379,-570292.4215,402225.3325,2279102.6659
3454,0.1111,0.022821,1.0,1000.0,0.0,0.0,732.1385,0.0,0.0,267.8615,1059.7558,0,1,0.527578,-570292.4215,402225.3325,2279102.6659
3455,0.09984,0.022821,1.0,1000.0,0.0,0.0,739.6367,0.0,0.0,260.3633,789.2204,0,1,0.518689,-570292.4215,402225.3325,2279102.6659
3456,0.09488,0.022821,1.0,1000.0,0.0,0.0,752.3209,0.0,0.0,247.6791,531.8647,0,1,0.51477,-570292.4215,402225.3325,2279102.6659
3457,0.08574,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,531.8647,0,1,0.533304,-570292.4215,402225.3325,2279102.6659
3458,0.07488,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,531.8647,0,1,0.524742,-570292.4215,402225.3325,2279102.6659
